dataset,model,mu_log_beta,mu_hlogit_lambda,mu_kappa,tau_log_beta,tau_hlogit_lambda,tau_kappa,participant,beta,lambda,kappa,recorded_baseline_temperature,absolute_adapting_temperature,trial,absolute_target_temperature,choice_accuracy,active_interval
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,32,26,34.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,32,27,34.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,32,28,34.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,32,29,34.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,32,30,34.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,1,35.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,2,35.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,3,34.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,4,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,5,35.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,6,35.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,7,36.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,8,36.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,9,36.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,10,36.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,11,37,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,12,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,13,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,14,36.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,15,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,16,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,17,36,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,18,35.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,19,36.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,20,36.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,21,36.4,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,22,37,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,23,37,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,24,37,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,25,36.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,26,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,27,36,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,28,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,29,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,33,30,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,1,36.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,2,36.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,3,35.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,4,35.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,5,35.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,6,35.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,7,35,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,8,34.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,9,35.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,10,35.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,11,35.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,12,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,13,36.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,14,36.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,15,36.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,16,36.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,17,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,18,35.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,19,36.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,20,36.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,21,36,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,22,36,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,23,36,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,24,36.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,25,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,26,36.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,27,36.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,28,36.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,29,37.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,19,0.585791345731852,0.0172966367728332,1.03050238541641,32,34,30,37,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,1,32.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,2,32.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,3,31.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,4,33,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,5,32.8,0,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,6,33.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,7,35,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,8,34.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,9,34.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,10,34.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,11,34.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,12,34.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,13,33.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,14,33.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,15,33.4,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,16,34.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,17,34.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,18,34.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,19,33.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,20,33.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,21,33.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,22,33.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,23,33.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,24,33.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,25,33,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,26,33,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,27,32.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,28,32.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,29,33.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,30,30,33.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,1,33.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,2,33.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,3,32.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,4,32.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,5,32.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,6,32.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,7,33,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,8,32.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,9,32.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,10,33.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,11,33.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,12,33,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,13,33,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,14,32.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,15,32.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,16,32.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,17,32.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,18,32.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,19,32.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,20,32.4,0,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,21,32.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,22,32.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,23,32.8,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,24,32.4,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,25,32.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,26,32.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,27,32.8,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,28,33,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,29,33.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,31,30,33.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,1,34.6,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,2,36,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,3,35.8,0,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,4,36.8,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,5,36.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,6,36.6,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,7,36.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,8,36.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,9,36.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,10,35.6,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,11,35.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,12,35.4,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,13,35.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,14,35.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,15,35.2,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,16,35,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,17,35,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,18,34.4,1,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,19,34.2,1,1
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,20,34.2,0,2
25,r,-0.106250229723149,-3.48555469778246,0.78833609785178,0.572103308946615,0.518271145394395,0.35144206074301,20,0.524428540811406,0.0185847577242715,0.443809274761948,32,32,21,35,1,1
