participant,baseline,adapting,task,trial,temperature,rating,confirmed
39,33,34,1,3,42,23.4375,1
39,33,34,1,4,42,49.4791666666667,1
39,33,34,1,5,34.2635577309899,2.08333333333333,1
39,33,34,1,6,42,50,1
39,33,34,1,7,42,46.3541666666667,1
39,33,34,1,8,34.2635577309899,0,1
39,33,34,1,9,42,25,1
39,33,34,1,10,34.2635577309899,0,1
39,33,35,1,1,43,53.6458333333333,1
39,33,35,1,2,35.6240523844085,4.16666666666667,1
39,33,35,1,3,35.6240523844085,0,1
39,33,35,1,4,35.6240523844085,8.85416666666667,1
39,33,35,1,5,43,33.8541666666667,1
39,33,35,1,6,43,54.6875,1
39,33,35,1,7,43,30.7291666666667,1
39,33,35,1,8,43,42.1875,1
39,33,35,1,9,35.6240523844085,0,1
39,33,35,1,10,35.6240523844085,0,1
40,31.3,29.3,0,1,25.3,49.4791666666667,1
40,31.3,29.3,0,2,28.9055672550654,0,1
40,31.3,29.3,0,3,25.3,11.9791666666667,1
40,31.3,29.3,0,4,25.3,4.6875,1
40,31.3,29.3,0,5,25.3,5.72916666666667,1
40,31.3,29.3,0,6,28.9055672550654,0,1
40,31.3,29.3,0,7,28.9055672550654,0,1
40,31.3,29.3,0,8,28.9055672550654,0,1
40,31.3,29.3,0,9,28.9055672550654,0,1
40,31.3,29.3,0,10,25.3,11.9791666666667,1
40,31.3,30.3,0,1,29.830141910681,9.89583333333333,1
40,31.3,30.3,0,2,29.830141910681,4.6875,1
40,31.3,30.3,0,3,26.3,44.2708333333333,1
40,31.3,30.3,0,4,26.3,41.1458333333333,1
40,31.3,30.3,0,5,26.3,4.6875,1
40,31.3,30.3,0,6,29.830141910681,0,1
40,31.3,30.3,0,7,26.3,2.60416666666667,1
40,31.3,30.3,0,8,29.830141910681,0,1
40,31.3,30.3,0,9,26.3,4.6875,1
40,31.3,30.3,0,10,29.830141910681,0,1
40,31.3,31.3,0,1,27.3,43.2291666666667,1
40,31.3,31.3,0,2,27.3,39.0625,1
40,31.3,31.3,0,3,30.8616554314022,0,1
40,31.3,31.3,0,4,30.8616554314022,0,1
40,31.3,31.3,0,5,27.3,9.89583333333333,1
40,31.3,31.3,0,6,30.8616554314022,0,1
40,31.3,31.3,0,7,30.8616554314022,0,1
40,31.3,31.3,0,8,30.8616554314022,0,1
40,31.3,31.3,0,9,27.3,6.77083333333333,1
40,31.3,31.3,0,10,27.3,14.0625,1
40,31.3,32.3,0,1,28.3,53.6458333333333,1
40,31.3,32.3,0,2,28.3,40.1041666666667,1
40,31.3,32.3,0,3,32.0278569136079,0,1
40,31.3,32.3,0,4,32.0278569136079,0,1
40,31.3,32.3,0,5,28.3,44.2708333333333,1
40,31.3,32.3,0,6,32.0278569136079,0,1
40,31.3,32.3,0,7,32.0278569136079,0,1
40,31.3,32.3,0,8,28.3,47.9166666666667,1
40,31.3,32.3,0,9,28.3,26.5625,1
40,31.3,32.3,0,10,32.0278569136079,0,1
40,31.3,33.3,0,1,29.3,59.8958333333333,1
40,31.3,33.3,0,2,33.0438160989895,0,1
40,31.3,33.3,0,3,29.3,45.3125,1
40,31.3,33.3,0,4,29.3,54.1666666666667,1
40,31.3,33.3,0,5,33.0438160989895,0,1
40,31.3,33.3,0,6,33.0438160989895,0,1
40,31.3,33.3,0,7,29.3,31.7708333333333,1
40,31.3,33.3,0,8,33.0438160989895,0,1
40,31.3,33.3,0,9,33.0438160989895,0,1
40,31.3,33.3,0,10,29.3,44.2708333333333,1
40,31.3,29.3,1,1,31.9303393863502,0,1
40,31.3,29.3,1,2,31.9303393863502,6.77083333333333,1
40,31.3,29.3,1,3,37.3,8.85416666666667,1
40,31.3,29.3,1,4,37.3,36.9791666666667,1
40,31.3,29.3,1,5,37.3,0,1
40,31.3,29.3,1,6,31.9303393863502,1.04166666666667,1
40,31.3,29.3,1,7,31.9303393863502,0,1
40,31.3,29.3,1,8,37.3,41.1458333333333,1
40,31.3,29.3,1,9,31.9303393863502,1.04166666666667,1
40,31.3,29.3,1,10,37.3,42.1875,1
40,31.3,30.3,1,1,34.2052872122241,0,1
40,31.3,30.3,1,2,34.2052872122241,8.85416666666667,1
40,31.3,30.3,1,3,34.2052872122241,1.04166666666667,1
40,31.3,30.3,1,4,38.3,49.4791666666667,1
40,31.3,30.3,1,5,34.2052872122241,0,1
40,31.3,30.3,1,6,38.3,18.2291666666667,1
40,31.3,30.3,1,7,38.3,2.60416666666667,1
40,31.3,30.3,1,8,38.3,22.3958333333333,1
40,31.3,30.3,1,9,34.2052872122241,0,1
40,31.3,30.3,1,10,38.3,21.3541666666667,1
40,31.3,31.3,1,1,38.7456701989229,0,1
40,31.3,31.3,1,2,38.7456701989229,10.9375,1
40,31.3,31.3,1,3,38.7456701989229,0,1
40,31.3,31.3,1,4,39.3,16.1458333333333,1
40,31.3,31.3,1,5,38.7456701989229,9.89583333333333,1
40,31.3,31.3,1,6,39.3,26.5625,1
40,31.3,31.3,1,7,39.3,5.72916666666667,1
40,31.3,31.3,1,8,39.3,8.85416666666667,1
40,31.3,31.3,1,9,39.3,0,1
40,31.3,31.3,1,10,38.7456701989229,14.0625,1
40,31.3,32.3,1,1,40.3,15.1041666666667,1
40,31.3,32.3,1,2,40.3,44.2708333333333,1
40,31.3,32.3,1,3,40.3,9.89583333333333,1
40,31.3,32.3,1,4,40.3,38.0208333333333,1
40,31.3,32.3,1,5,35.6412837311228,0,1
40,31.3,32.3,1,6,35.6412837311228,6.77083333333333,1
40,31.3,32.3,1,7,40.3,7.8125,1
40,31.3,32.3,1,8,35.6412837311228,6.77083333333333,1
40,31.3,32.3,1,9,35.6412837311228,0,1
40,31.3,32.3,1,10,35.6412837311228,7.8125,1
40,31.3,33.3,1,1,35.982914389485,0,1
40,31.3,33.3,1,2,35.982914389485,25.5208333333333,1
40,31.3,33.3,1,3,35.982914389485,7.8125,1
40,31.3,33.3,1,4,35.982914389485,21.3541666666667,1
40,31.3,33.3,1,5,41.3,59.8958333333333,1
40,31.3,33.3,1,6,41.3,69.2708333333333,1
40,31.3,33.3,1,7,41.3,16.1458333333333,1
40,31.3,33.3,1,8,35.982914389485,36.9791666666667,1
40,31.3,33.3,1,9,41.3,14.0625,1
40,31.3,33.3,1,10,41.3,57.8125,1
41,32.9,30.9,0,1,29.3666586809027,36.9791666666667,1
41,32.9,30.9,0,2,29.3666586809027,32.8125,1
41,32.9,30.9,0,3,26.9,58.8541666666667,1
41,32.9,30.9,0,4,29.3666586809027,29.6875,1
41,32.9,30.9,0,5,26.9,48.4375,1
41,32.9,30.9,0,6,26.9,64.0625,1
41,32.9,30.9,0,7,29.3666586809027,5.72916666666667,1
41,32.9,30.9,0,8,26.9,20.3125,1
41,32.9,30.9,0,9,26.9,31.7708333333333,1
41,32.9,30.9,0,10,29.3666586809027,16.1458333333333,1
41,32.9,31.9,0,1,31.635517222624,9.89583333333333,1
41,32.9,31.9,0,2,27.9,66.1458333333333,1
41,32.9,31.9,0,3,31.635517222624,0,1
41,32.9,31.9,0,4,27.9,58.8541666666667,1
41,32.9,31.9,0,5,31.635517222624,15.1041666666667,1
41,32.9,31.9,0,6,27.9,18.2291666666667,1
41,32.9,31.9,0,7,31.635517222624,0,1
41,32.9,31.9,0,8,27.9,33.8541666666667,1
41,32.9,31.9,0,9,27.9,74.4791666666667,1
41,32.9,31.9,0,10,31.635517222624,0,1
41,32.9,32.9,0,1,28.9,54.6875,1
41,32.9,32.9,0,2,32.370421252176,8.85416666666667,1
41,32.9,32.9,0,3,28.9,34.8958333333333,1
41,32.9,32.9,0,4,28.9,68.2291666666667,1
41,32.9,32.9,0,5,32.370421252176,11.9791666666667,1
41,32.9,32.9,0,6,32.370421252176,0,1
41,32.9,32.9,0,7,28.9,47.3958333333333,1
41,32.9,32.9,0,8,32.370421252176,7.8125,1
41,32.9,32.9,0,9,28.9,45.3125,1
41,32.9,32.9,0,10,32.370421252176,6.77083333333333,1
41,32.9,33.9,0,1,33.3632766630628,8.33333333333333,1
41,32.9,33.9,0,2,29.9,81.7708333333333,1
41,32.9,33.9,0,3,33.3632766630628,0,1
41,32.9,33.9,0,4,29.9,42.1875,1
41,32.9,33.9,0,5,29.9,46.3541666666667,1
41,32.9,33.9,0,6,33.3632766630628,7.8125,1
41,32.9,33.9,0,7,29.9,32.8125,1
41,32.9,33.9,0,8,33.3632766630628,8.85416666666667,1
41,32.9,33.9,0,9,33.3632766630628,0,1
41,32.9,33.9,0,10,29.9,43.2291666666667,1
41,32.9,34.9,0,1,30.9,54.6875,1
41,32.9,34.9,0,2,34.635517222624,4.6875,1
41,32.9,34.9,0,3,34.635517222624,0,1
41,32.9,34.9,0,4,34.635517222624,5.72916666666667,1
41,32.9,34.9,0,5,30.9,44.2708333333333,1
41,32.9,34.9,0,6,34.635517222624,7.8125,1
41,32.9,34.9,0,7,30.9,56.7708333333333,1
41,32.9,34.9,0,8,30.9,56.7708333333333,1
41,32.9,34.9,0,9,34.635517222624,8.85416666666667,1
41,32.9,34.9,0,10,30.9,60.9375,1
41,32.9,30.9,1,1,33.3954600108085,6.77083333333333,1
41,32.9,30.9,1,2,38.9,48.4375,1
41,32.9,30.9,1,3,33.3954600108085,0,1
41,32.9,30.9,1,4,38.9,16.1458333333333,1
41,32.9,30.9,1,5,33.3954600108085,9.89583333333333,1
41,32.9,30.9,1,6,38.9,31.7708333333333,1
41,32.9,30.9,1,7,38.9,54.6875,1
41,32.9,30.9,1,8,33.3954600108085,9.89583333333333,1
41,32.9,30.9,1,9,38.9,61.9791666666667,1
41,32.9,30.9,1,10,33.3954600108085,19.2708333333333,1
41,32.9,31.9,1,1,39.9,58.8541666666667,1
41,32.9,31.9,1,2,35.7033124340784,21.3541666666667,1
41,32.9,31.9,1,3,39.9,57.8125,1
41,32.9,31.9,1,4,35.7033124340784,7.8125,1
41,32.9,31.9,1,5,39.9,58.8541666666667,1
41,32.9,31.9,1,6,39.9,63.0208333333333,1
41,32.9,31.9,1,7,39.9,42.1875,1
41,32.9,31.9,1,8,35.7033124340784,39.0625,1
41,32.9,31.9,1,9,35.7033124340784,0,1
41,32.9,31.9,1,10,35.7033124340784,18.2291666666667,1
41,32.9,32.9,1,1,34.5343299180512,20.3125,1
41,32.9,32.9,1,2,40.9,58.8541666666667,1
41,32.9,32.9,1,3,34.5343299180512,13.0208333333333,1
41,32.9,32.9,1,4,34.5343299180512,9.89583333333333,1
41,32.9,32.9,1,5,34.5343299180512,8.85416666666667,1
41,32.9,32.9,1,6,40.9,17.1875,1
41,32.9,32.9,1,7,40.9,50.5208333333333,1
41,32.9,32.9,1,8,40.9,54.6875,1
41,32.9,32.9,1,9,34.5343299180512,0,1
41,32.9,32.9,1,10,40.9,43.2291666666667,1
41,32.9,33.9,1,1,34.8665319213593,30.7291666666667,1
41,32.9,33.9,1,2,41.9,74.4791666666667,1
41,32.9,33.9,1,3,34.8665319213593,20.3125,1
41,32.9,33.9,1,4,41.9,60.9375,1
41,32.9,33.9,1,5,41.9,75.5208333333333,1
41,32.9,33.9,1,6,34.8665319213593,8.85416666666667,1
41,32.9,33.9,1,7,34.8665319213593,0,1
41,32.9,33.9,1,8,34.8665319213593,8.85416666666667,1
41,32.9,33.9,1,9,41.9,68.2291666666667,1
41,32.9,33.9,1,10,41.9,64.0625,1
41,32.9,34.9,1,1,42.9,72.3958333333333,1
41,32.9,34.9,1,2,36.4885753824088,46.3541666666667,1
41,32.9,34.9,1,3,42.9,70.3125,1
41,32.9,34.9,1,4,42.9,86.9791666666667,1
41,32.9,34.9,1,5,42.9,72.3958333333333,1
41,32.9,34.9,1,6,42.9,72.3958333333333,1
41,32.9,34.9,1,7,36.4885753824088,24.4791666666667,1
41,32.9,34.9,1,8,36.4885753824088,23.4375,1
41,32.9,34.9,1,9,36.4885753824088,10.9375,1
41,32.9,34.9,1,10,36.4885753824088,9.89583333333333,1
51,31.5,29.5,0,1,25.5,0,1
51,31.5,29.5,0,2,25.5,3.125,1
51,31.5,29.5,0,3,28.5398255750749,0,1
51,31.5,29.5,0,4,28.5398255750749,0,1
51,31.5,29.5,0,5,25.5,3.125,1
51,31.5,29.5,0,6,28.5398255750749,0,1
51,31.5,29.5,0,7,28.5398255750749,0,1
51,31.5,29.5,0,8,28.5398255750749,0,1
51,31.5,29.5,0,9,25.5,5.72916666666667,1
51,31.5,29.5,0,10,25.5,15.1041666666667,1
51,31.5,30.5,0,1,29.6122901380555,0,1
51,31.5,30.5,0,2,29.6122901380555,0,1
51,31.5,30.5,0,3,29.6122901380555,0,1
51,31.5,30.5,0,4,26.5,14.0625,1
51,31.5,30.5,0,5,29.6122901380555,0,1
51,31.5,30.5,0,6,26.5,4.16666666666667,1
51,31.5,30.5,0,7,26.5,17.1875,1
51,31.5,30.5,0,8,26.5,19.2708333333333,1
51,31.5,30.5,0,9,29.6122901380555,0,1
51,31.5,30.5,0,10,26.5,4.16666666666667,1
51,31.5,31.5,0,1,30.308080580438,0,1
51,31.5,31.5,0,2,27.5,20.3125,1
51,31.5,31.5,0,3,30.308080580438,7.8125,1
51,31.5,31.5,0,4,27.5,21.3541666666667,1
51,31.5,31.5,0,5,27.5,23.4375,1
51,31.5,31.5,0,6,30.308080580438,3.125,1
51,31.5,31.5,0,7,27.5,7.8125,1
51,31.5,31.5,0,8,30.308080580438,2.08333333333333,1
51,31.5,31.5,0,9,27.5,10.9375,1
51,31.5,31.5,0,10,30.308080580438,0,1
51,31.5,32.5,0,1,31.8712434808091,3.125,1
51,31.5,32.5,0,2,28.5,30.7291666666667,1
51,31.5,32.5,0,3,28.5,20.3125,1
51,31.5,32.5,0,4,28.5,28.6458333333333,1
51,31.5,32.5,0,5,28.5,23.4375,1
51,31.5,32.5,0,6,31.8712434808091,0,1
51,31.5,32.5,0,7,31.8712434808091,0,1
51,31.5,32.5,0,8,31.8712434808091,4.16666666666667,1
51,31.5,32.5,0,9,31.8712434808091,2.08333333333333,1
51,31.5,32.5,0,10,28.5,16.1458333333333,1
51,31.5,33.5,0,1,32.5972652304388,13.0208333333333,1
51,31.5,33.5,0,2,32.5972652304388,10.9375,1
51,31.5,33.5,0,3,32.5972652304388,9.89583333333333,1
51,31.5,33.5,0,4,32.5972652304388,4.16666666666667,1
51,31.5,33.5,0,5,29.5,19.2708333333333,1
51,31.5,33.5,0,6,29.5,23.4375,1
51,31.5,33.5,0,7,29.5,9.89583333333333,1
51,31.5,33.5,0,8,32.5972652304388,2.08333333333333,1
51,31.5,33.5,0,9,29.5,11.9791666666667,1
51,31.5,33.5,0,10,29.5,22.3958333333333,1
51,31.5,29.5,1,1,37.5,0,1
51,31.5,29.5,1,2,36.426673702832,0,1
51,31.5,29.5,1,3,36.426673702832,0,1
51,31.5,29.5,1,4,37.5,11.9791666666667,1
51,31.5,29.5,1,5,36.426673702832,2.08333333333333,1
51,31.5,29.5,1,6,36.426673702832,2.08333333333333,1
51,31.5,29.5,1,7,36.426673702832,3.125,1
51,31.5,29.5,1,8,37.5,8.85416666666667,1
51,31.5,29.5,1,9,37.5,0,1
51,31.5,29.5,1,10,37.5,10.9375,1
51,31.5,30.5,1,1,38.5,0,1
51,31.5,30.5,1,2,32.5569712206608,0,1
51,31.5,30.5,1,3,38.5,10.9375,1
51,31.5,30.5,1,4,38.5,20.3125,1
51,31.5,30.5,1,5,32.5569712206608,0,1
51,31.5,30.5,1,6,38.5,3.125,1
51,31.5,30.5,1,7,32.5569712206608,0,1
51,31.5,30.5,1,8,32.5569712206608,0,1
51,31.5,30.5,1,9,32.5569712206608,0,1
51,31.5,30.5,1,10,38.5,11.9791666666667,1
51,31.5,31.5,1,1,33.2971842227033,0,1
51,31.5,31.5,1,2,33.2971842227033,8.85416666666667,1
51,31.5,31.5,1,3,39.5,18.2291666666667,1
51,31.5,31.5,1,4,39.5,19.2708333333333,1
51,31.5,31.5,1,5,39.5,20.3125,1
51,31.5,31.5,1,6,33.2971842227033,0,1
51,31.5,31.5,1,7,39.5,13.0208333333333,1
51,31.5,31.5,1,8,33.2971842227033,0,1
51,31.5,31.5,1,9,39.5,14.0625,1
51,31.5,31.5,1,10,33.2971842227033,0,1
51,31.5,32.5,1,1,40.5,22.9166666666667,1
51,31.5,32.5,1,2,33.7020735576062,3.125,1
51,31.5,32.5,1,3,33.7020735576062,0,1
51,31.5,32.5,1,4,40.5,27.6041666666667,1
51,31.5,32.5,1,5,40.5,31.7708333333333,1
51,31.5,32.5,1,6,33.7020735576062,0,1
51,31.5,32.5,1,7,40.5,14.0625,1
51,31.5,32.5,1,8,40.5,20.3125,1
51,31.5,32.5,1,9,33.7020735576062,0,1
51,31.5,32.5,1,10,33.7020735576062,0,1
51,31.5,33.5,1,1,41.5,23.4375,1
51,31.5,33.5,1,2,34.2112603187,8.85416666666667,1
51,31.5,33.5,1,3,41.5,18.2291666666667,1
51,31.5,33.5,1,4,34.2112603187,3.125,1
51,31.5,33.5,1,5,41.5,18.2291666666667,1
51,31.5,33.5,1,6,41.5,30.7291666666667,1
51,31.5,33.5,1,7,34.2112603187,0,1
51,31.5,33.5,1,8,34.2112603187,2.08333333333333,1
51,31.5,33.5,1,9,34.2112603187,0,1
51,31.5,33.5,1,10,41.5,17.1875,1
56,34.1,32.1,0,1,32.0662835316582,0,1
56,34.1,32.1,0,2,32.0662835316582,0,1
56,34.1,32.1,0,3,28.1,48.9583333333333,1
56,34.1,32.1,0,4,32.0662835316582,0,1
56,34.1,32.1,0,5,28.1,40.1041666666667,1
56,34.1,32.1,0,6,28.1,51.5625,1
56,34.1,32.1,0,7,32.0662835316582,0,1
56,34.1,32.1,0,8,28.1,40.1041666666667,1
56,34.1,32.1,0,9,28.1,41.1458333333333,1
56,34.1,32.1,0,10,32.0662835316582,0,1
56,34.1,33.1,0,1,33.0702522856723,0,1
56,34.1,33.1,0,2,29.1,51.5625,1
56,34.1,33.1,0,3,33.0702522856723,0,1
56,34.1,33.1,0,4,29.1,34.375,1
56,34.1,33.1,0,5,33.0702522856723,0,1
56,34.1,33.1,0,6,29.1,31.7708333333333,1
56,34.1,33.1,0,7,33.0702522856723,0,1
56,34.1,33.1,0,8,29.1,40.625,1
56,34.1,33.1,0,9,29.1,55.7291666666667,1
56,34.1,33.1,0,10,33.0702522856723,0,1
56,34.1,34.1,0,1,30.1,68.2291666666667,1
56,34.1,34.1,0,2,33.8420247615629,0,1
56,34.1,34.1,0,3,30.1,59.8958333333333,1
56,34.1,34.1,0,4,30.1,68.2291666666667,1
56,34.1,34.1,0,5,33.8420247615629,0,1
56,34.1,34.1,0,6,33.8420247615629,0,1
56,34.1,34.1,0,7,30.1,59.8958333333333,1
56,34.1,34.1,0,8,33.8420247615629,0,1
56,34.1,34.1,0,9,30.1,47.3958333333333,1
56,34.1,34.1,0,10,33.8420247615629,0,1
56,34.1,35.1,0,1,34.835142496903,0,1
56,34.1,35.1,0,2,31.1,60.9375,1
56,34.1,35.1,0,3,34.835142496903,0,1
56,34.1,35.1,0,4,31.1,52.0833333333333,1
56,34.1,35.1,0,5,31.1,63.0208333333333,1
56,34.1,35.1,0,6,34.835142496903,0,1
56,34.1,35.1,0,7,31.1,57.8125,1
56,34.1,35.1,0,8,34.835142496903,0,1
56,34.1,35.1,0,9,34.835142496903,0,1
56,34.1,35.1,0,10,31.1,51.5625,1
56,34.1,36.1,0,1,32.1,42.7083333333333,0
56,34.1,36.1,0,2,35.5999701284604,3.64583333333333,1
56,34.1,36.1,0,3,35.5999701284604,0,1
56,34.1,36.1,0,4,35.5999701284604,4.16666666666667,1
56,34.1,36.1,0,5,32.1,42.1875,1
56,34.1,36.1,0,6,35.5999701284604,0,1
56,34.1,36.1,0,7,32.1,36.9791666666667,1
56,34.1,36.1,0,8,32.1,47.3958333333333,1
56,34.1,36.1,0,9,35.5999701284604,0,1
56,34.1,36.1,0,10,32.1,47.3958333333333,1
56,34.1,32.1,1,1,33.5718314620039,4.6875,1
56,34.1,32.1,1,2,40.1,51.5625,1
56,34.1,32.1,1,3,33.5718314620039,0,1
56,34.1,32.1,1,4,40.1,44.7916666666667,1
56,34.1,32.1,1,5,33.5718314620039,0,1
56,34.1,32.1,1,6,40.1,36.9791666666667,1
56,34.1,32.1,1,7,40.1,47.9166666666667,1
56,34.1,32.1,1,8,33.5718314620039,0,1
56,34.1,32.1,1,9,40.1,46.3541666666667,1
56,34.1,32.1,1,10,33.5718314620039,0,1
56,34.1,33.1,1,1,41.1,52.0833333333333,1
56,34.1,33.1,1,2,34.0813090303218,0,1
56,34.1,33.1,1,3,41.1,44.2708333333333,1
56,34.1,33.1,1,4,34.0813090303218,0,1
56,34.1,33.1,1,5,41.1,31.7708333333333,1
56,34.1,33.1,1,6,41.1,61.9791666666667,1
56,34.1,33.1,1,7,41.1,49.4791666666667,1
56,34.1,33.1,1,8,34.0813090303218,0,1
56,34.1,33.1,1,9,34.0813090303218,0,1
56,34.1,33.1,1,10,34.0813090303218,0,1
56,34.1,34.1,1,1,34.8167498629859,5.72916666666667,1
56,34.1,34.1,1,2,42.1,52.0833333333333,1
56,34.1,34.1,1,3,34.8167498629859,0,1
56,34.1,34.1,1,4,34.8167498629859,0,1
56,34.1,34.1,1,5,34.8167498629859,5.72916666666667,1
56,34.1,34.1,1,6,42.1,33.8541666666667,1
56,34.1,34.1,1,7,42.1,52.6041666666667,1
56,34.1,34.1,1,8,42.1,33.8541666666667,1
56,34.1,34.1,1,9,34.8167498629859,0,1
56,34.1,34.1,1,10,42.1,42.1875,1
56,34.1,35.1,1,1,35.6093414508687,0,1
56,34.1,35.1,1,2,43.1,60.4166666666667,1
56,34.1,35.1,1,3,35.6093414508687,0,1
56,34.1,35.1,1,4,43.1,54.6875,1
56,34.1,35.1,1,5,43.1,59.8958333333333,1
56,34.1,35.1,1,6,35.6093414508687,0,1
56,34.1,35.1,1,7,35.6093414508687,0,1
56,34.1,35.1,1,8,35.6093414508687,0,1
56,34.1,35.1,1,9,43.1,22.3958333333333,1
56,34.1,35.1,1,10,43.1,44.7916666666667,1
56,34.1,36.1,1,1,44.1,68.2291666666667,1
56,34.1,36.1,1,2,36.3683804409501,5.72916666666667,1
56,34.1,36.1,1,3,44.1,41.1458333333333,1
56,34.1,36.1,1,4,44.1,75,1
56,34.1,36.1,1,5,44.1,36.9791666666667,1
56,34.1,36.1,1,6,44.1,50.5208333333333,1
56,34.1,36.1,1,7,36.3683804409501,0,1
56,34.1,36.1,1,8,36.3683804409501,0,1
56,34.1,36.1,1,9,36.3683804409501,0,1
56,34.1,36.1,1,10,36.3683804409501,0,1
61,29.9,27.9,0,1,27.3668151052141,0,1
61,29.9,27.9,0,2,23.9,2.08333333333333,1
61,29.9,27.9,0,3,27.3668151052141,2.08333333333333,1
61,29.9,27.9,0,4,23.9,2.08333333333333,1
61,29.9,27.9,0,5,27.3668151052141,0,1
61,29.9,27.9,0,6,27.3668151052141,0,1
61,29.9,27.9,0,7,23.9,2.08333333333333,1
61,29.9,27.9,0,8,23.9,3.125,1
61,29.9,27.9,0,9,23.9,2.08333333333333,1
61,29.9,27.9,0,10,27.3668151052141,0,1
61,29.9,28.9,0,1,24.9,3.125,1
61,29.9,28.9,0,2,24.9,4.16666666666667,1
61,29.9,28.9,0,3,27.5145580327681,1.04166666666667,1
61,29.9,28.9,0,4,27.5145580327681,0,1
61,29.9,28.9,0,5,24.9,3.125,1
61,29.9,28.9,0,6,27.5145580327681,4.16666666666667,1
61,29.9,28.9,0,7,24.9,3.125,1
61,29.9,28.9,0,8,24.9,3.125,1
61,29.9,28.9,0,9,27.5145580327681,1.04166666666667,1
61,29.9,28.9,0,10,27.5145580327681,0,1
61,29.9,29.9,0,1,25.9,5.20833333333333,1
61,29.9,29.9,0,2,25.9,3.125,1
61,29.9,29.9,0,3,25.9,2.08333333333333,1
61,29.9,29.9,0,4,29.0151871713439,1.04166666666667,1
61,29.9,29.9,0,5,25.9,1.04166666666667,1
61,29.9,29.9,0,6,29.0151871713439,3.125,1
61,29.9,29.9,0,7,25.9,2.08333333333333,1
61,29.9,29.9,0,8,29.0151871713439,3.125,1
61,29.9,29.9,0,9,29.0151871713439,0,1
61,29.9,29.9,0,10,29.0151871713439,0,1
61,29.9,30.9,0,1,30.6358341160353,2.08333333333333,1
61,29.9,30.9,0,2,26.9,5.20833333333333,1
61,29.9,30.9,0,3,26.9,3.125,1
61,29.9,30.9,0,4,30.6358341160353,1.04166666666667,1
61,29.9,30.9,0,5,30.6358341160353,2.08333333333333,1
61,29.9,30.9,0,6,26.9,1.04166666666667,1
61,29.9,30.9,0,7,30.6358341160353,2.08333333333333,1
61,29.9,30.9,0,8,26.9,3.125,1
61,29.9,30.9,0,9,30.6358341160353,0,1
61,29.9,30.9,0,10,26.9,2.08333333333333,1
61,29.9,31.9,0,1,27.9,3.125,1
61,29.9,31.9,0,2,31.0151871713439,1.04166666666667,1
61,29.9,31.9,0,3,27.9,2.08333333333333,1
61,29.9,31.9,0,4,27.9,4.6875,1
61,29.9,31.9,0,5,31.0151871713439,0,1
61,29.9,31.9,0,6,31.0151871713439,0,1
61,29.9,31.9,0,7,31.0151871713439,2.08333333333333,0
61,29.9,31.9,0,8,31.0151871713439,0,1
61,29.9,31.9,0,9,27.9,4.16666666666667,1
61,29.9,31.9,0,10,27.9,2.08333333333333,1
61,29.9,27.9,1,1,35.9,2.08333333333333,1
61,29.9,27.9,1,2,35.9,5.20833333333333,1
61,29.9,27.9,1,3,35.9,4.16666666666667,1
61,29.9,27.9,1,4,37.1507858760685,4.16666666666667,1
61,29.9,27.9,1,5,35.9,3.125,1
61,29.9,27.9,1,6,37.1507858760685,2.08333333333333,1
61,29.9,27.9,1,7,35.9,3.125,1
61,29.9,27.9,1,8,37.1507858760685,3.125,1
61,29.9,27.9,1,9,37.1507858760685,2.08333333333333,1
61,29.9,27.9,1,10,37.1507858760685,3.125,1
61,29.9,28.9,1,1,32.3556735541883,2.08333333333333,1
61,29.9,28.9,1,2,32.3556735541883,2.08333333333333,1
61,29.9,28.9,1,3,36.9,4.16666666666667,1
61,29.9,28.9,1,4,36.9,6.77083333333333,1
61,29.9,28.9,1,5,36.9,5.20833333333333,1
61,29.9,28.9,1,6,32.3556735541883,3.125,1
61,29.9,28.9,1,7,36.9,3.125,1
61,29.9,28.9,1,8,32.3556735541883,0,1
61,29.9,28.9,1,9,36.9,4.16666666666667,1
61,29.9,28.9,1,10,32.3556735541883,3.125,1
61,29.9,29.9,1,1,37.9,2.08333333333333,1
61,29.9,29.9,1,2,32.2813448628932,2.08333333333333,1
61,29.9,29.9,1,3,37.9,3.125,1
61,29.9,29.9,1,4,37.9,2.08333333333333,1
61,29.9,29.9,1,5,32.2813448628932,0,1
61,29.9,29.9,1,6,37.9,3.125,1
61,29.9,29.9,1,7,32.2813448628932,0,1
61,29.9,29.9,1,8,32.2813448628932,1.04166666666667,1
61,29.9,29.9,1,9,37.9,3.125,1
61,29.9,29.9,1,10,32.2813448628932,0,1
61,29.9,30.9,1,1,32.9238237089622,1.04166666666667,1
61,29.9,30.9,1,2,38.9,3.125,1
61,29.9,30.9,1,3,38.9,3.125,1
61,29.9,30.9,1,4,38.9,3.125,1
61,29.9,30.9,1,5,32.9238237089622,2.08333333333333,1
61,29.9,30.9,1,6,38.9,2.08333333333333,1
61,29.9,30.9,1,7,32.9238237089622,0,1
61,29.9,30.9,1,8,32.9238237089622,0,1
61,29.9,30.9,1,9,38.9,2.08333333333333,1
61,29.9,30.9,1,10,32.9238237089622,0,1
61,29.9,31.9,1,1,33.695679626823,4.16666666666667,1
61,29.9,31.9,1,2,33.695679626823,5.20833333333333,1
61,29.9,31.9,1,3,39.9,6.25,1
61,29.9,31.9,1,4,39.9,5.72916666666667,1
61,29.9,31.9,1,5,33.695679626823,0,1
