participant,baseline,adapting,task,trial,temperature,rating,confirmed,baseline_flag,target_flag,deviation_flag,recorded_temperature
36,30.2,28.2,1,4,32.7229661090425,15.1041666666667,1,0,0,0,32.6
36,30.2,28.2,1,5,36.2,18.2291666666667,1,0,0,0,36.1347826086957
36,30.2,28.2,1,6,36.2,27.6041666666667,1,1,0,0,36.1
36,30.2,28.2,1,7,32.7229661090425,13.5416666666667,1,1,0,0,32.6255813953488
36,30.2,28.2,1,8,36.2,30.7291666666667,1,0,0,0,36.1
36,30.2,28.2,1,9,32.7229661090425,0,1,1,0,0,32.62
36,30.2,28.2,1,10,36.2,22.3958333333333,1,0,0,0,36.1
36,30.2,29.2,1,1,36.1355139382857,16.1458333333333,1,0,0,0,36.0277777777778
36,30.2,29.2,1,2,36.1355139382857,27.6041666666667,1,1,0,0,35.9933333333333
36,30.2,29.2,1,3,37.2,19.2708333333333,1,0,0,0,37.1466666666667
36,30.2,29.2,1,4,37.2,31.7708333333333,1,1,0,0,37.1
36,30.2,29.2,1,5,36.1355139382857,0,1,1,0,0,36.0393617021277
36,30.2,29.2,1,6,37.2,35.9375,1,1,0,0,37.0989583333333
36,30.2,29.2,1,7,37.2,42.1875,1,1,0,0,37.14
36,30.2,29.2,1,8,36.1355139382857,40.1041666666667,1,1,0,0,36
36,30.2,29.2,1,9,36.1355139382857,17.1875,1,0,0,0,36.0413043478261
36,30.2,29.2,1,10,37.2,41.1458333333333,1,1,0,0,37.1
36,30.2,30.2,1,1,38.2,30.7291666666667,1,0,0,0,38.1315217391304
36,30.2,30.2,1,2,34.7077416266334,14.0625,1,1,0,0,34.5944444444444
36,30.2,30.2,1,3,38.2,34.8958333333333,1,0,0,0,38.1393617021277
36,30.2,30.2,1,4,34.7077416266334,13.0208333333333,1,1,0,0,34.6
36,30.2,30.2,1,5,34.7077416266334,0,1,0,0,0,34.6
36,30.2,30.2,1,6,38.2,32.8125,1,0,0,0,38.0891304347826
36,30.2,30.2,1,7,34.7077416266334,19.2708333333333,1,1,0,0,34.6
36,30.2,30.2,1,8,34.7077416266334,0,1,0,0,0,34.6
36,30.2,30.2,1,9,38.2,29.6875,1,0,0,0,38.1423913043478
36,30.2,30.2,1,10,38.2,34.375,1,1,0,0,38.0933333333333
36,30.2,31.2,1,1,39.2,32.8125,1,0,0,0,39.1238636363636
36,30.2,31.2,1,2,35.3907010276365,18.2291666666667,1,0,0,0,35.2989361702128
36,30.2,31.2,1,3,35.3907010276365,13.0208333333333,1,0,0,0,35.3044444444445
36,30.2,31.2,1,4,39.2,36.9791666666667,1,0,0,0,39.086170212766
36,30.2,31.2,1,5,35.3907010276365,0,1,1,0,0,35.3
36,30.2,31.2,1,6,39.2,32.8125,1,0,0,0,39.0978723404255
36,30.2,31.2,1,7,39.2,38.0208333333333,1,1,0,0,39.1329545454546
36,30.2,31.2,1,8,39.2,35.9375,1,1,0,0,39.0933333333333
36,30.2,31.2,1,9,35.3907010276365,41.1458333333333,1,1,0,0,35.3
36,30.2,31.2,1,10,35.3907010276365,0,1,0,0,0,35.3
36,30.2,32.2,1,1,34.6860303772603,10.9375,1,0,0,0,34.6
36,30.2,32.2,1,2,34.6860303772603,24.4791666666667,1,0,0,0,34.54
36,30.2,32.2,1,3,34.6860303772603,11.9791666666667,1,0,0,0,34.6
36,30.2,32.2,1,4,34.6860303772603,35.9375,1,0,0,0,34.5855555555556
36,30.2,32.2,1,5,40.2,47.3958333333333,1,0,0,0,40.0977272727273
36,30.2,32.2,1,6,40.2,49.4791666666667,1,1,0,0,40.071875
36,30.2,32.2,1,7,34.6860303772603,19.2708333333333,1,1,0,0,34.6
36,30.2,32.2,1,8,40.2,51.5625,1,0,0,0,40.0872340425532
36,30.2,32.2,1,9,40.2,55.2083333333333,1,0,0,0,40.0989361702128
36,30.2,32.2,1,10,40.2,60.9375,1,0,0,0,40.0811111111111
38,30,28,0,1,24,64.5833333333333,1,0,0,0,23.9
38,30,28,0,2,27.7363408239009,2.08333333333333,1,0,0,0,27.7
38,30,28,0,3,24,41.1458333333333,1,0,0,0,23.9
38,30,28,0,4,24,44.7916666666667,1,0,0,0,23.9
38,30,28,0,5,24,33.8541666666667,1,0,0,0,23.9
38,30,28,0,6,27.7363408239009,8.85416666666667,1,0,0,0,27.7
38,30,28,0,7,27.7363408239009,4.16666666666667,1,0,0,0,27.7
38,30,28,0,8,27.7363408239009,0,1,0,0,0,27.7
38,30,28,0,9,27.7363408239009,8.85416666666667,1,0,0,0,27.7
38,30,28,0,10,24,22.3958333333333,1,0,0,0,23.9
38,30,30,0,1,26,52.6041666666667,1,0,0,0,25.9
38,30,30,0,2,26,41.6666666666667,1,0,0,0,25.9
38,30,30,0,3,29.7363408239009,3.125,1,0,0,0,29.7
38,30,30,0,4,29.7363408239009,0,1,0,0,0,29.7
38,30,30,0,5,26,18.2291666666667,1,0,0,0,25.9
38,30,30,0,6,29.7363408239009,4.16666666666667,1,0,0,0,29.7
38,30,30,0,7,29.7363408239009,2.60416666666667,1,0,0,0,29.7
38,30,30,0,8,29.7363408239009,0,1,0,0,0,29.7
38,30,30,0,9,26,16.1458333333333,1,0,0,0,25.9
38,30,30,0,10,26,13.0208333333333,1,0,0,0,25.9
38,30,32,0,1,28,56.7708333333333,1,0,0,0,27.9
38,30,32,0,2,31.735517222624,11.9791666666667,1,0,0,0,31.7
38,30,32,0,3,28,28.6458333333333,1,0,0,0,27.9
38,30,32,0,4,28,40.625,1,0,0,0,27.9
38,30,32,0,5,31.735517222624,0,1,0,0,0,31.7
38,30,32,0,6,31.735517222624,5.72916666666667,1,0,0,0,31.7
38,30,32,0,7,28,23.9583333333333,1,0,0,0,27.9
38,30,32,0,8,31.735517222624,0,1,0,0,0,31.7
38,30,32,0,9,31.735517222624,3.125,1,0,0,0,31.7
38,30,32,0,10,28,12.5,1,0,0,0,27.9
38,30,28,1,1,30.6081639906137,9.89583333333333,1,0,0,0,30.5
38,30,28,1,2,30.6081639906137,8.33333333333333,1,0,0,0,30.5
38,30,28,1,3,36,25.5208333333333,1,0,0,0,35.9
38,30,28,1,4,36,36.9791666666667,1,1,0,0,35.86875
38,30,28,1,5,36,25.5208333333333,1,1,0,0,35.9
38,30,28,1,6,30.6081639906137,0,1,1,0,0,30.5
38,30,28,1,7,30.6081639906137,2.08333333333333,1,0,0,0,30.5
38,30,28,1,8,36,16.1458333333333,1,0,0,0,35.8733333333333
38,30,28,1,9,30.6081639906137,8.85416666666667,1,1,0,0,30.5
38,30,28,1,10,36,22.3958333333333,1,0,0,0,35.8877777777778
38,30,30,1,1,31.8501295070048,1.04166666666667,1,0,0,0,31.8
38,30,30,1,2,31.8501295070048,10.9375,1,0,0,0,31.75
38,30,30,1,3,31.8501295070048,11.4583333333333,1,0,0,0,31.8
38,30,30,1,4,38,26.5625,1,0,0,0,37.8333333333333
38,30,30,1,5,31.8501295070048,6.77083333333333,1,1,0,0,31.8
38,30,30,1,6,38,36.9791666666667,1,0,0,0,37.8510869565217
38,30,30,1,7,38,36.9791666666667,1,1,0,0,37.8911111111111
38,30,30,1,8,38,34.8958333333333,1,1,0,0,37.8489130434783
38,30,30,1,9,38,42.1875,1,1,0,0,37.8977272727273
38,30,30,1,10,31.8501295070048,2.08333333333333,1,1,0,0,31.8
38,30,32,1,1,33.0700663778218,3.125,1,0,0,0,33
38,30,32,1,2,33.0700663778218,17.7083333333333,1,0,0,0,33
38,30,32,1,3,33.0700663778218,10.9375,1,0,0,0,33
38,30,32,1,4,33.0700663778218,18.2291666666667,1,0,0,0,33
38,30,32,1,5,40,71.3541666666667,1,0,0,0,39.8955555555555
38,30,32,1,6,40,80.7291666666667,1,0,0,0,39.8366666666667
38,30,32,1,7,40,70.8333333333333,1,0,0,0,39.8954545454545
38,30,32,1,8,33.0700663778218,0,1,0,0,0,33
38,30,32,1,9,40,15.1041666666667,1,0,0,0,39.9
38,30,32,1,10,40,21.3541666666667,1,0,0,0,39.8372340425532
39,33,32,0,1,28,46.3541666666667,1,0,0,0,27.9
39,33,32,0,2,28,53.125,1,0,0,0,27.9
39,33,32,0,3,28,48.4375,1,0,0,0,27.9
39,33,32,0,4,28,48.4375,1,0,0,0,27.9
39,33,32,0,5,28,43.75,1,0,0,0,27.9
39,33,32,0,6,31.4984107206934,0,1,0,0,0,31.5
39,33,32,0,7,31.4984107206934,0,1,0,0,0,31.5
39,33,32,0,8,31.4984107206934,0,0,0,0,0,31.5
39,33,32,0,9,31.4984107206934,0,1,0,0,0,31.5
39,33,32,0,10,31.4984107206934,0,1,0,0,0,31.5
39,33,34,0,1,30,23.4375,1,0,0,0,29.9
39,33,34,0,2,33.7180364203572,0,1,1,0,0,33.7
39,33,34,0,3,33.7180364203572,0,1,0,0,0,33.7
39,33,34,0,4,33.7180364203572,2.08333333333333,1,0,0,0,33.7
39,33,34,0,5,30,30.7291666666667,1,0,0,0,29.9
39,33,34,0,6,30,44.2708333333333,1,1,0,0,29.9
39,33,34,0,7,33.7180364203572,0,1,1,0,0,33.7
39,33,34,0,8,30,19.2708333333333,1,0,0,0,29.9
39,33,34,0,9,33.7180364203572,0,1,1,0,0,33.7
39,33,34,0,10,30,9.89583333333333,1,1,0,0,29.9
39,33,35,0,1,34.5834420168208,6.77083333333333,1,0,0,0,34.6
39,33,35,0,2,31,24.4791666666667,1,0,0,0,30.9
39,33,35,0,3,34.5834420168208,1.04166666666667,1,1,0,0,34.6
39,33,35,0,4,31,32.8125,1,1,0,0,30.9
39,33,35,0,5,34.5834420168208,4.6875,1,1,0,0,34.6
39,33,35,0,6,34.5834420168208,0,1,1,0,0,34.6
39,33,35,0,7,31,38.0208333333333,1,1,0,0,30.9
39,33,35,0,8,34.5834420168208,0,1,1,0,0,34.6
39,33,35,0,9,31,48.4375,1,0,0,0,30.9
39,33,35,0,10,31,45.3125,1,1,0,0,30.9
39,33,32,1,1,40,41.1458333333333,1,0,0,0,39.8861702127659
39,33,32,1,2,40,47.3958333333333,1,1,0,0,39.870652173913
39,33,32,1,3,33.1646211434043,0,1,1,0,0,33.1
39,33,32,1,4,40,35.4166666666667,1,0,0,0,39.8808510638298
39,33,32,1,5,33.1646211434043,0,1,0,0,0,33.1
39,33,32,1,6,33.1646211434043,2.08333333333333,1,0,0,0,33.1
39,33,32,1,7,40,28.6458333333333,1,0,0,0,39.8925531914894
39,33,32,1,8,33.1646211434043,3.125,1,0,0,0,33.1
39,33,32,1,9,40,10.4166666666667,1,0,0,0,39.895652173913
39,33,32,1,10,33.1646211434043,0,1,1,0,0,33.1
39,33,34,1,1,34.2635577309899,0,1,0,0,0,34.15
39,33,34,1,2,34.2635577309899,0,1,0,0,0,34.15
39,33,34,1,3,42,23.4375,1,0,0,0,41.8851063829787
39,33,34,1,4,42,49.4791666666667,1,0,0,0,41.8391304347826
39,33,34,1,5,34.2635577309899,2.08333333333333,1,0,0,0,34.15
39,33,34,1,6,42,50,1,0,0,0,41.8695652173913
39,33,34,1,7,42,46.3541666666667,1,0,0,0,41.8808510638298
39,33,34,1,8,34.2635577309899,0,1,0,0,0,34.15
39,33,34,1,9,42,25,1,0,0,0,41.8880434782609
39,33,34,1,10,34.2635577309899,0,1,0,0,0,34.15
39,33,35,1,1,43,53.6458333333333,1,0,0,0,42.8855555555555
39,33,35,1,2,35.6240523844085,4.16666666666667,1,0,0,0,35.5
39,33,35,1,3,35.6240523844085,0,1,0,0,0,35.5
39,33,35,1,4,35.6240523844085,8.85416666666667,1,0,0,0,35.5
39,33,35,1,5,43,33.8541666666667,1,0,0,0,42.8829787234042
39,33,35,1,6,43,54.6875,1,1,0,0,42.8347826086956
39,33,35,1,7,43,30.7291666666667,1,0,0,0,42.89
39,33,35,1,8,43,42.1875,1,1,0,0,42.8655555555555
39,33,35,1,9,35.6240523844085,0,1,0,0,0,35.5
39,33,35,1,10,35.6240523844085,0,1,0,0,0,35.5
40,31.3,29.3,0,1,25.3,49.4791666666667,1,0,0,0,25.2
40,31.3,29.3,0,2,28.9055672550654,0,1,0,0,0,28.9
40,31.3,29.3,0,3,25.3,11.9791666666667,1,0,0,0,25.2
40,31.3,29.3,0,4,25.3,4.6875,1,0,0,0,25.2
40,31.3,29.3,0,5,25.3,5.72916666666667,1,0,0,0,25.2
40,31.3,29.3,0,6,28.9055672550654,0,1,0,0,0,28.9
40,31.3,29.3,0,7,28.9055672550654,0,1,0,0,0,28.9
40,31.3,29.3,0,8,28.9055672550654,0,1,0,0,0,28.9
40,31.3,29.3,0,9,28.9055672550654,0,1,0,0,0,28.9
40,31.3,29.3,0,10,25.3,11.9791666666667,1,0,0,0,25.2
40,31.3,30.3,0,1,29.830141910681,9.89583333333333,1,0,0,0,29.8
40,31.3,30.3,0,2,29.830141910681,4.6875,1,0,0,0,29.8
40,31.3,30.3,0,3,26.3,44.2708333333333,1,0,0,0,26.2
40,31.3,30.3,0,4,26.3,41.1458333333333,1,0,0,0,26.2
40,31.3,30.3,0,5,26.3,4.6875,1,0,0,0,26.2
40,31.3,30.3,0,6,29.830141910681,0,1,0,0,0,29.8
40,31.3,30.3,0,7,26.3,2.60416666666667,1,0,0,0,26.2
40,31.3,30.3,0,8,29.830141910681,0,1,0,0,0,29.8
40,31.3,30.3,0,9,26.3,4.6875,1,0,0,0,26.2
40,31.3,30.3,0,10,29.830141910681,0,1,0,0,0,29.8
40,31.3,31.3,0,1,27.3,43.2291666666667,1,0,0,0,27.2
40,31.3,31.3,0,2,27.3,39.0625,1,0,0,0,27.2
40,31.3,31.3,0,3,30.8616554314022,0,1,0,0,0,30.9
40,31.3,31.3,0,4,30.8616554314022,0,1,0,0,0,30.9
40,31.3,31.3,0,5,27.3,9.89583333333333,1,0,0,0,27.2
40,31.3,31.3,0,6,30.8616554314022,0,1,0,0,0,30.9
40,31.3,31.3,0,7,30.8616554314022,0,1,0,0,0,30.9
40,31.3,31.3,0,8,30.8616554314022,0,1,0,0,0,30.9
40,31.3,31.3,0,9,27.3,6.77083333333333,1,0,0,0,27.2
40,31.3,31.3,0,10,27.3,14.0625,1,0,0,0,27.2
40,31.3,32.3,0,1,28.3,53.6458333333333,1,0,0,0,28.2
40,31.3,32.3,0,2,28.3,40.1041666666667,1,0,0,0,28.2
40,31.3,32.3,0,3,32.0278569136079,0,1,0,0,0,32
40,31.3,32.3,0,4,32.0278569136079,0,1,0,0,0,32
40,31.3,32.3,0,5,28.3,44.2708333333333,1,0,0,0,28.2
40,31.3,32.3,0,6,32.0278569136079,0,1,0,0,0,32
40,31.3,32.3,0,7,32.0278569136079,0,1,0,0,0,32
40,31.3,32.3,0,8,28.3,47.9166666666667,1,0,0,0,28.2055555555555
40,31.3,32.3,0,9,28.3,26.5625,1,0,0,0,28.2
40,31.3,32.3,0,10,32.0278569136079,0,1,0,0,0,32
40,31.3,33.3,0,1,29.3,59.8958333333333,1,0,0,0,29.2
40,31.3,33.3,0,2,33.0438160989895,0,1,0,0,0,33
40,31.3,33.3,0,3,29.3,45.3125,1,0,0,0,29.2
40,31.3,33.3,0,4,29.3,54.1666666666667,1,0,0,0,29.2144444444444
40,31.3,33.3,0,5,33.0438160989895,0,1,0,0,0,33
40,31.3,33.3,0,6,33.0438160989895,0,1,0,0,0,33
40,31.3,33.3,0,7,29.3,31.7708333333333,1,0,0,0,29.2
40,31.3,33.3,0,8,33.0438160989895,0,1,0,0,0,33
40,31.3,33.3,0,9,33.0438160989895,0,1,0,0,0,33
40,31.3,33.3,0,10,29.3,44.2708333333333,1,0,0,0,29.2147727272727
40,31.3,29.3,1,1,31.9303393863502,0,1,0,0,0,31.8
40,31.3,29.3,1,2,31.9303393863502,6.77083333333333,1,0,0,0,31.7880434782609
40,31.3,29.3,1,3,37.3,8.85416666666667,1,0,0,0,37.19
40,31.3,29.3,1,4,37.3,36.9791666666667,1,1,0,0,37.1366666666667
40,31.3,29.3,1,5,37.3,0,1,1,0,0,37.1913043478261
40,31.3,29.3,1,6,31.9303393863502,1.04166666666667,1,1,0,0,31.7946808510638
40,31.3,29.3,1,7,31.9303393863502,0,1,0,0,0,31.8
40,31.3,29.3,1,8,37.3,41.1458333333333,1,0,0,0,37.1443181818182
40,31.3,29.3,1,9,31.9303393863502,1.04166666666667,1,0,0,0,31.8
40,31.3,29.3,1,10,37.3,42.1875,1,0,0,0,37.1693181818182
40,31.3,30.3,1,1,34.2052872122241,0,1,0,0,0,34.0989361702128
40,31.3,30.3,1,2,34.2052872122241,8.85416666666667,1,0,0,0,34.0931818181818
40,31.3,30.3,1,3,34.2052872122241,1.04166666666667,1,0,0,0,34.1
40,31.3,30.3,1,4,38.3,49.4791666666667,1,0,0,0,38.1369565217391
40,31.3,30.3,1,5,34.2052872122241,0,1,1,0,0,34.1
40,31.3,30.3,1,6,38.3,18.2291666666667,1,0,0,0,38.1542553191489
40,31.3,30.3,1,7,38.3,2.60416666666667,1,1,0,0,38.1818181818182
40,31.3,30.3,1,8,38.3,22.3958333333333,1,0,0,0,38.1576086956522
40,31.3,30.3,1,9,34.2052872122241,0,1,1,0,0,34.1
40,31.3,30.3,1,10,38.3,21.3541666666667,1,0,0,0,38.1766666666667
40,31.3,31.3,1,1,38.7456701989229,0,1,0,0,0,38.5923913043478
40,31.3,31.3,1,2,38.7456701989229,10.9375,1,0,1,0,38.5385416666667
40,31.3,31.3,1,3,38.7456701989229,0,1,1,0,0,38.5988636363636
40,31.3,31.3,1,4,39.3,16.1458333333333,1,1,0,0,39.1617021276596
40,31.3,31.3,1,5,38.7456701989229,9.89583333333333,1,1,0,0,38.5978260869565
40,31.3,31.3,1,6,39.3,26.5625,1,1,0,0,39.1586956521739
40,31.3,31.3,1,7,39.3,5.72916666666667,1,1,0,0,39.1925531914894
40,31.3,31.3,1,8,39.3,8.85416666666667,1,1,0,0,39.1636363636364
40,31.3,31.3,1,9,39.3,0,1,1,0,0,39.2
40,31.3,31.3,1,10,38.7456701989229,14.0625,1,1,0,0,38.5818181818182
40,31.3,32.3,1,1,40.3,15.1041666666667,1,0,0,0,40.186170212766
40,31.3,32.3,1,2,40.3,44.2708333333333,1,1,0,0,40.1375
40,31.3,32.3,1,3,40.3,9.89583333333333,1,1,0,0,40.1946808510638
40,31.3,32.3,1,4,40.3,38.0208333333333,1,1,0,0,40.1588888888889
40,31.3,32.3,1,5,35.6412837311228,0,1,1,0,0,35.5
40,31.3,32.3,1,6,35.6412837311228,6.77083333333333,1,0,0,0,35.4988888888889
40,31.3,32.3,1,7,40.3,7.8125,1,0,0,0,40.1869565217391
40,31.3,32.3,1,8,35.6412837311228,6.77083333333333,1,1,0,0,35.4790697674419
40,31.3,32.3,1,9,35.6412837311228,0,1,0,0,0,35.5
40,31.3,32.3,1,10,35.6412837311228,7.8125,1,0,1,0,35.4409090909091
40,31.3,33.3,1,1,35.982914389485,0,1,0,0,0,35.9
40,31.3,33.3,1,2,35.982914389485,25.5208333333333,1,0,0,0,35.8
40,31.3,33.3,1,3,35.982914389485,7.8125,1,0,0,0,35.8511111111111
40,31.3,33.3,1,4,35.982914389485,21.3541666666667,1,0,0,0,35.85
40,31.3,33.3,1,5,41.3,59.8958333333333,1,0,0,0,41.1864583333333
40,31.3,33.3,1,6,41.3,69.2708333333333,1,0,0,0,41.1326086956522
40,31.3,33.3,1,7,41.3,16.1458333333333,1,0,0,0,41.1897727272727
40,31.3,33.3,1,8,35.982914389485,36.9791666666667,1,1,0,0,35.8966666666667
40,31.3,33.3,1,9,41.3,14.0625,1,0,0,0,41.1944444444444
40,31.3,33.3,1,10,41.3,57.8125,1,1,0,0,41.1422222222222
41,32.9,30.9,0,1,29.3666586809027,36.9791666666667,1,0,0,0,29.4
41,32.9,30.9,0,2,29.3666586809027,32.8125,1,0,0,0,29.4
41,32.9,30.9,0,3,26.9,58.8541666666667,1,0,0,0,26.8
41,32.9,30.9,0,4,29.3666586809027,29.6875,1,0,0,0,29.4
41,32.9,30.9,0,5,26.9,48.4375,1,0,0,0,26.8
41,32.9,30.9,0,6,26.9,64.0625,1,0,0,0,26.8
41,32.9,30.9,0,7,29.3666586809027,5.72916666666667,1,0,0,0,29.4
41,32.9,30.9,0,8,26.9,20.3125,1,0,0,0,26.8
41,32.9,30.9,0,9,26.9,31.7708333333333,1,0,0,0,26.8
41,32.9,30.9,0,10,29.3666586809027,16.1458333333333,1,0,0,0,29.4
41,32.9,30.9,1,1,33.3954600108085,6.77083333333333,1,0,0,0,33.3
41,32.9,30.9,1,2,38.9,48.4375,1,0,1,0,38.725
41,32.9,30.9,1,3,33.3954600108085,0,1,1,0,0,33.3
41,32.9,30.9,1,4,38.9,16.1458333333333,1,0,1,0,38.7315217391304
41,32.9,30.9,1,5,33.3954600108085,9.89583333333333,1,1,0,0,33.3
41,32.9,30.9,1,6,38.9,31.7708333333333,1,0,0,0,38.736170212766
41,32.9,30.9,1,7,38.9,54.6875,1,1,0,0,38.7965909090909
41,32.9,30.9,1,8,33.3954600108085,9.89583333333333,1,1,0,0,33.2936170212766
41,32.9,30.9,1,9,38.9,61.9791666666667,1,0,0,0,38.8
41,32.9,30.9,1,10,33.3954600108085,19.2708333333333,1,1,0,0,33.2761363636364
42,32.8,32.8,0,1,32.2703904371499,13.0208333333333,1,0,0,0,32.3
42,32.8,32.8,0,2,28.8,36.9791666666667,1,0,0,0,28.7
42,32.8,32.8,0,3,32.2703904371499,6.25,1,0,0,0,32.3
42,32.8,32.8,0,4,32.2703904371499,0,1,0,0,0,32.3
42,32.8,32.8,0,5,28.8,25.5208333333333,1,0,0,0,28.7
42,32.8,32.8,0,6,28.8,30.7291666666667,1,0,0,0,28.7
42,32.8,32.8,0,7,28.8,28.125,1,0,0,0,28.7
42,32.8,32.8,0,8,32.2703904371499,1.5625,1,0,0,0,32.3
42,32.8,32.8,0,9,28.8,26.5625,1,0,0,0,28.7
42,32.8,32.8,0,10,32.2703904371499,0,1,0,0,0,32.3
42,32.8,34.8,0,1,30.8,42.1875,1,0,0,0,30.7127659574468
42,32.8,34.8,0,2,34.0151989860775,22.9166666666667,1,0,0,0,34
42,32.8,34.8,0,3,30.8,43.2291666666667,1,0,0,0,30.7141304347826
42,32.8,34.8,0,4,34.0151989860775,13.5416666666667,1,0,0,0,34
42,32.8,34.8,0,5,30.8,36.9791666666667,1,0,0,0,30.7155555555555
42,32.8,34.8,0,6,30.8,42.7083333333333,1,0,0,0,30.7141304347826
42,32.8,34.8,0,7,34.0151989860775,0,1,0,0,0,34
42,32.8,34.8,0,8,34.0151989860775,2.60416666666667,1,0,0,0,34
42,32.8,34.8,0,9,34.0151989860775,11.4583333333333,1,0,0,0,34
42,32.8,34.8,0,10,30.8,31.7708333333333,1,0,0,0,30.7148936170213
42,32.8,32.8,1,1,40.8,27.6041666666667,1,0,0,0,40.6771739130435
42,32.8,32.8,1,2,34.3901795355351,6.25,1,1,0,0,34.2
42,32.8,32.8,1,3,40.8,24.4791666666667,1,0,0,0,40.6888888888889
42,32.8,32.8,1,4,34.3901795355351,0,1,1,0,0,34.2
42,32.8,32.8,1,5,34.3901795355351,2.60416666666667,1,0,0,0,34.3
42,32.8,32.8,1,6,40.8,20.3125,1,0,0,0,40.6347826086956
42,32.8,32.8,1,7,34.3901795355351,0,1,1,0,0,34.2882978723404
42,32.8,32.8,1,8,34.3901795355351,3.64583333333333,1,0,0,0,34.2565217391304
42,32.8,32.8,1,9,40.8,21.3541666666667,1,0,0,0,40.6787234042553
42,32.8,32.8,1,10,40.8,14.0625,1,1,0,0,40.6326086956522
42,32.8,34.8,1,1,36.0469136881699,10.9375,1,0,0,0,35.9
42,32.8,34.8,1,2,36.0469136881699,5.72916666666667,1,0,1,0,35.8727272727273
42,32.8,34.8,1,3,36.0469136881699,23.4375,1,0,0,0,35.9
42,32.8,34.8,1,4,36.0469136881699,2.60416666666667,1,0,0,0,35.9
42,32.8,34.8,1,5,42.8,47.3958333333333,1,0,0,0,42.6811111111111
42,32.8,34.8,1,6,42.8,53.6458333333333,1,0,0,0,42.6287234042553
42,32.8,34.8,1,7,36.0469136881699,1.5625,1,0,0,0,35.9
42,32.8,34.8,1,8,42.8,43.2291666666667,1,0,0,0,42.6760416666667
42,32.8,34.8,1,9,42.8,41.6666666666667,1,1,0,0,42.6788888888889
42,32.8,34.8,1,10,42.8,39.0625,1,0,0,0,42.6711111111111
51,31.5,29.5,0,1,25.5,0,1,0,0,0,25.4
51,31.5,29.5,0,2,25.5,3.125,1,0,0,0,25.4
51,31.5,29.5,0,3,28.5398255750749,0,1,0,0,0,28.5
51,31.5,29.5,0,4,28.5398255750749,0,1,0,0,0,28.5
51,31.5,29.5,0,5,25.5,3.125,1,0,0,0,25.4
51,31.5,29.5,0,6,28.5398255750749,0,1,0,0,0,28.5
51,31.5,29.5,0,7,28.5398255750749,0,1,0,0,0,28.45
51,31.5,29.5,0,8,28.5398255750749,0,1,0,0,0,28.5
51,31.5,29.5,0,9,25.5,5.72916666666667,1,0,0,0,25.4
51,31.5,29.5,0,10,25.5,15.1041666666667,1,0,0,0,25.4
51,31.5,30.5,0,1,29.6122901380555,0,1,0,0,0,29.6
51,31.5,30.5,0,2,29.6122901380555,0,1,0,0,0,29.6
51,31.5,30.5,0,3,29.6122901380555,0,1,0,0,0,29.6
51,31.5,30.5,0,4,26.5,14.0625,1,0,0,0,26.4255319148936
51,31.5,30.5,0,5,29.6122901380555,0,1,0,0,0,29.5945652173913
51,31.5,30.5,0,6,26.5,4.16666666666667,1,0,0,0,26.4427083333333
51,31.5,30.5,0,7,26.5,17.1875,1,0,0,0,26.4
51,31.5,30.5,0,8,26.5,19.2708333333333,1,0,0,0,26.425
51,31.5,30.5,0,9,29.6122901380555,0,1,0,0,0,29.6
51,31.5,30.5,0,10,26.5,4.16666666666667,1,0,0,0,26.4234042553191
51,31.5,31.5,0,1,30.308080580438,0,1,0,0,0,30.3
51,31.5,31.5,0,2,27.5,20.3125,1,0,0,0,27.4106382978723
51,31.5,31.5,0,3,30.308080580438,7.8125,1,0,0,0,30.3
51,31.5,31.5,0,4,27.5,21.3541666666667,1,0,0,0,27.4233333333333
51,31.5,31.5,0,5,27.5,23.4375,1,0,0,0,27.4
51,31.5,31.5,0,6,30.308080580438,3.125,1,0,0,0,30.3
51,31.5,31.5,0,7,27.5,7.8125,1,0,0,0,27.4
51,31.5,31.5,0,8,30.308080580438,2.08333333333333,1,0,0,0,30.3
51,31.5,31.5,0,9,27.5,10.9375,1,0,0,0,27.4
51,31.5,31.5,0,10,30.308080580438,0,1,0,0,0,30.3
51,31.5,32.5,0,1,31.8712434808091,3.125,1,0,0,0,31.9
51,31.5,32.5,0,2,28.5,30.7291666666667,1,0,0,0,28.4511111111111
51,31.5,32.5,0,3,28.5,20.3125,1,1,0,0,28.4
51,31.5,32.5,0,4,28.5,28.6458333333333,1,1,0,0,28.4510869565217
51,31.5,32.5,0,5,28.5,23.4375,1,1,0,0,28.404347826087
51,31.5,32.5,0,6,31.8712434808091,0,1,1,0,0,31.9
51,31.5,32.5,0,7,31.8712434808091,0,1,1,0,0,31.9
51,31.5,32.5,0,8,31.8712434808091,4.16666666666667,1,0,0,0,31.9
51,31.5,32.5,0,9,31.8712434808091,2.08333333333333,1,0,0,0,31.9
51,31.5,32.5,0,10,28.5,16.1458333333333,1,0,0,0,28.4811111111111
51,31.5,33.5,0,1,32.5972652304388,13.0208333333333,1,0,0,0,32.6
51,31.5,33.5,0,2,32.5972652304388,10.9375,1,0,0,0,32.6
51,31.5,33.5,0,3,32.5972652304388,9.89583333333333,1,0,0,0,32.6
51,31.5,33.5,0,4,32.5972652304388,4.16666666666667,1,0,0,0,32.6
51,31.5,33.5,0,5,29.5,19.2708333333333,1,0,0,0,29.4148936170213
51,31.5,33.5,0,6,29.5,23.4375,1,1,0,0,29.486170212766
